valid_miles,transport_type,weight,pickup_date,origin_kma,destination_kma,predicted_rate
396.987,GJROY,39950.0,2022-09-23 08:42:00,PEXPT,LHDSM,7.207090412868592
264.5639,MKPFX,40768.9,2022-09-23 08:42:00,VCEUE,DNDBK,5.297874577426087
746.8638,MKPFX,13350.0,2022-09-23 08:42:00,MJGXM,DRRUD,4.010699102947748
1174.9983,MKPFX,10690.0,2022-09-23 08:42:00,UKWZA,URQTI,4.6396428266502605
543.036,MKPFX,38050.0,2022-09-23 08:42:00,QCLHO,DRRUD,4.301043732617609
543.036,MKPFX,38050.0,2022-09-23 08:42:00,QCLHO,DRRUD,4.301043732617609
984.8142,MKPFX,41850.0,2022-09-23 08:42:00,QWBPO,UKWZA,4.895250682342429
677.1145,MKPFX,37062.0,2022-09-23 08:42:00,QWBPO,HHUHT,6.137791417402342
580.2736,MKPFX,37556.0,2022-09-23 08:42:00,YXTDU,FNCRU,5.292299331508767
1227.535,MKPFX,40710.95,2022-09-23 08:42:00,QWBPO,IAZJQ,3.222363917634478
285.9862,MKPFX,23800.0,2022-09-23 08:42:00,DUXGP,NPCXM,5.531034790543693
285.9862,MKPFX,23800.0,2022-09-23 08:42:00,DUXGP,NPCXM,5.531034790543693
393.7652,MKPFX,39950.0,2022-09-23 08:42:00,DUXGP,UKOGN,5.262512535598747
393.7652,MKPFX,39950.0,2022-09-23 08:42:00,DUXGP,UKOGN,5.262512535598747
499.871,MKPFX,20682.1,2022-09-23 08:42:00,DUXGP,DKNNO,5.02026877075967
499.871,MKPFX,20682.1,2022-09-23 08:42:00,DUXGP,DKNNO,5.02026877075967
499.871,MKPFX,20682.1,2022-09-23 08:42:00,DUXGP,DKNNO,5.02026877075967
715.3489,MKPFX,20682.1,2022-09-23 08:42:00,DUXGP,QGHCU,5.55551022400954
715.3489,MKPFX,20682.1,2022-09-23 08:42:00,DUXGP,QGHCU,5.55551022400954
27.4234,MKPFX,19390.1,2022-09-23 08:42:00,VCEUE,UKWZA,13.212840466445874
708.5137,MKPFX,11039.6,2022-09-23 08:42:00,QGHCU,NTODX,3.172192441400866
523.0555,MKPFX,40482.95,2022-09-23 08:42:00,TXLFD,XNCMK,5.2372247061030786
536.8861,MKPFX,10690.0,2022-09-23 08:42:00,UKWZA,GKKOS,2.281284172757971
145.473,GJROY,17150.0,2022-09-23 08:42:00,QGHCU,OIANS,10.64417387114807
285.9862,MKPFX,23800.0,2022-09-23 08:42:00,DUXGP,NPCXM,5.531034790543693
556.119,MKPFX,14003.6,2022-09-23 14:27:00,VCEUE,GKKOS,2.146194458916842
2549.007,GJROY,38354.0,2022-09-23 14:42:00,PEXPT,NUTZC,2.6204099264898164
1248.9572,MKPFX,34509.35,2022-09-23 16:42:00,UKWZA,AWWEE,2.393516126861624
616.7191,MKPFX,38050.0,2022-09-23 17:42:00,EQJKI,TXLFD,5.807746996576881
1909.3906,MKPFX,12179.6,2022-09-23 19:42:00,RONUZ,FPZNC,5.040511112619447
1909.3906,MKPFX,11630.5,2022-09-23 20:42:00,RONUZ,FPZNC,5.048332139534937
1232.252,MKPFX,41731.25,2022-09-23 21:42:00,VCEUE,HRQLD,2.3655841723504323
785.65,GJROY,41850.0,2022-09-23 22:42:00,NTODX,VCEUE,4.724374580113073
785.65,GJROY,41850.0,2022-09-23 22:42:00,NTODX,VCEUE,4.724374580113073
1232.252,MKPFX,41731.25,2022-09-23 22:42:00,VCEUE,HRQLD,2.360658634131889
785.65,GJROY,41850.0,2022-09-24 00:42:00,NTODX,VCEUE,4.78333922099702
296.684,MKPFX,23800.0,2022-09-24 01:27:00,OMUOI,MJGXM,4.544380644795032
785.65,GJROY,41850.0,2022-09-24 02:42:00,NTODX,VCEUE,4.779455176116333
343.409,GJROY,37100.0,2022-09-24 02:42:00,YXTDU,JESUD,5.099306442514626
409.981,MKPFX,14634.4,2022-09-24 03:42:00,MJJOV,TNFCQ,3.8435665702054864
115.124,MKPFX,14176.5,2022-09-24 03:42:00,OMUOI,NPCXM,5.97168170811967
121.888,MKPFX,14540.35,2022-09-24 03:42:00,OMUOI,TVZUE,6.386688105322518
182.3724,MKPFX,14286.7,2022-09-24 03:42:00,NUTZC,FDBUH,6.0567464933932476
277.816,MKPFX,15047.65,2022-09-24 03:42:00,OMUOI,OXDKT,4.798934587508063
324.452,MKPFX,15487.5,2022-09-24 03:42:00,VCEUE,IAZJQ,2.4349247776366982
248.891,MKPFX,15064.75,2022-09-24 03:42:00,VCEUE,OMSVL,3.521289731377828
207.684,MKPFX,14469.1,2022-09-24 03:42:00,NUTZC,FDBUH,5.7311512089931895
432.32,MKPFX,13412.7,2022-09-24 03:42:00,VCEUE,IAZJQ,1.8147890256040449
435.346,MKPFX,15034.35,2022-09-24 03:42:00,VCEUE,IAZJQ,1.802556300731435
314.662,MKPFX,14538.45,2022-09-24 03:42:00,HRQLD,KMMBI,5.307089962647059
201.098,MKPFX,13249.3,2022-09-24 03:42:00,VCEUE,OMSVL,4.147200130780929
269.717,MKPFX,15535.95,2022-09-24 03:42:00,HRQLD,KMMBI,5.508540313387202
373.669,MKPFX,14972.6,2022-09-24 03:42:00,HRQLD,OCJCF,4.865839499955305
301.579,MKPFX,11797.7,2022-09-24 03:42:00,HRQLD,KMMBI,5.140204608382574
359.9007,MKPFX,14957.4,2022-09-24 03:42:00,VCEUE,IAZJQ,2.1870834702730493
366.282,MKPFX,14769.3,2022-09-24 03:42:00,VCEUE,IAZJQ,2.1702982846622776
231.002,MKPFX,14044.45,2022-09-24 03:42:00,VCEUE,OUHDS,5.9297776361791
243.551,MKPFX,13848.75,2022-09-24 03:42:00,VCEUE,OMSVL,3.9030603149110012
214.537,MKPFX,15478.0,2022-09-24 03:42:00,VCEUE,OMSVL,3.912812343410187
134.526,MKPFX,14300.0,2022-09-24 07:42:00,GVJCT,QGHCU,7.864074385009992
145.473,GJROY,17150.0,2022-09-24 08:42:00,QGHCU,OIANS,10.642355482634759
285.826,MKPFX,23800.0,2022-09-24 08:42:00,UKWZA,OUHDS,5.16974219819738
271.4703,MKPFX,19050.0,2022-09-24 08:42:00,MJGXM,FKQGG,5.198369261085514
368.2578,MKPFX,10690.0,2022-09-24 08:42:00,UKWZA,IUNUS,4.477203647465237
317.599,GJROY,14300.0,2022-09-24 08:42:00,PEXPT,PNBXA,6.8477861079311095
162.116,MKPFX,39905.35,2022-09-24 10:42:00,FPZNC,NTODX,5.102158472969281
409.002,MKPFX,15524.55,2022-09-24 11:42:00,MJJOV,WPEEG,4.3129547030799
369.397,MKPFX,14663.85,2022-09-24 15:42:00,HRQLD,OCJCF,4.93803099181296
406.243,MKPFX,14195.5,2022-09-24 16:32:23,VCEUE,OUHDS,5.447113395141884
303.804,MKPFX,14517.55,2022-09-24 16:42:00,HRQLD,KMMBI,5.149531612315783
302.469,MKPFX,14869.05,2022-09-24 17:04:46,MJJOV,UXLVW,3.9059419320461135
275.413,MKPFX,14861.45,2022-09-24 17:12:00,HRQLD,KMMBI,5.427935844152171
579.615,MKPFX,41850.0,2022-09-24 17:42:00,IZYJN,NTODX,3.047654625863679
579.615,MKPFX,41850.0,2022-09-24 18:42:00,IZYJN,NTODX,3.0323032147110567
579.615,MKPFX,41850.0,2022-09-24 19:42:00,IZYJN,NTODX,3.027805592849316
343.409,MKPFX,15523.6,2022-09-24 20:42:00,MJGXM,RCDSS,3.0898336802020796
326.41,MKPFX,15302.25,2022-09-24 20:42:00,MJGXM,RCDSS,3.111194990385951
579.615,MKPFX,41850.0,2022-09-24 21:42:00,IZYJN,NTODX,3.013665416755747
350.262,MKPFX,14756.0,2022-09-24 21:42:00,VCEUE,OUHDS,4.190250064312313
602.31,MKPFX,14138.5,2022-09-24 22:12:00,VCEUE,GKKOS,2.204615991063788
579.615,MKPFX,41850.0,2022-09-24 23:42:00,IZYJN,NTODX,3.0188710952316353
347.8857,GJROY,39950.0,2022-09-24 23:42:00,ZSZDM,OKWUS,5.410184239826819
296.684,MKPFX,23800.0,2022-09-25 01:27:00,OMUOI,MJGXM,4.545872081945435
347.681,MKPFX,9806.5,2022-09-25 01:30:13,MJJOV,UXLVW,4.033344313745282
493.8902,GJROY,38050.0,2022-09-25 02:42:00,PEXPT,NPCXM,5.723439566464649
347.8857,GJROY,39950.0,2022-09-25 02:42:00,ZSZDM,OKWUS,5.288027421076947
238.6026,MKPFX,8837.063,2022-09-25 03:42:00,MJGXM,NPCXM,4.168238321406035
238.6026,MKPFX,6354.9505,2022-09-25 03:42:00,MJGXM,NPCXM,4.1741996983931555
411.672,MKPFX,14169.85,2022-09-25 03:42:00,MJJOV,WPEEG,4.129138491206289
483.406,MKPFX,18955.0,2022-09-25 03:42:00,RPJIS,GLLFQ,2.6127088377980705
236.342,MKPFX,14052.05,2022-09-25 03:42:00,VCEUE,OMSVL,3.6907627800923297
124.202,MKPFX,14861.45,2022-09-25 03:42:00,OMUOI,YFPKE,6.145691204043407
186.68,MKPFX,15426.7,2022-09-25 03:42:00,OMUOI,FNCRU,4.34874063667497
293.658,MKPFX,16056.55,2022-09-25 03:42:00,HRQLD,KMMBI,5.2711885195956985
302.38,MKPFX,14315.2,2022-09-25 03:42:00,HRQLD,KMMBI,5.15066052668313
275.413,MKPFX,15050.5,2022-09-25 03:42:00,HRQLD,KMMBI,5.448159132004296
259.482,MKPFX,14205.95,2022-09-25 03:42:00,HRQLD,KMMBI,5.7948339953269805
189.261,MKPFX,27573.4,2022-09-25 03:42:00,HRQLD,RONUZ,6.387051907385237
260.194,MKPFX,11937.35,2022-09-25 03:42:00,NTODX,GRIOF,7.266383255809345
208.218,MKPFX,14714.2,2022-09-25 03:42:00,EPXAM,NTODX,5.471059931558942
315.73,MKPFX,14843.4,2022-09-25 03:42:00,VCEUE,OUHDS,4.8960534370669695
483.406,MKPFX,16686.4,2022-09-25 03:42:00,RPJIS,GLLFQ,2.6088627918834923
323.384,MKPFX,16390.95,2022-09-25 03:42:00,HRQLD,HTFOW,5.317349445107446
483.406,MKPFX,20046.55,2022-09-25 03:42:00,RPJIS,GLLFQ,2.628506830379478
170.927,MKPFX,14100.5,2022-09-25 03:43:00,XNCMK,RCDSS,4.767552198416099
572.762,MKPFX,15069.5,2022-09-25 03:43:00,VCEUE,GKKOS,2.034277073682368
210.71,MKPFX,14927.0,2022-09-25 03:43:00,MJGXM,NMNUX,4.463692724393586
199.496,MKPFX,11237.2,2022-09-25 03:43:00,MJGXM,HHUHT,4.907831055515187
385.239,MKPFX,14509.95,2022-09-25 03:43:00,HRQLD,OCJCF,4.784559053567243
142.447,MKPFX,14354.15,2022-09-25 03:43:00,OMUOI,YFPKE,5.54620076345223
168.613,MKPFX,14217.35,2022-09-25 03:43:00,OMUOI,OXDKT,5.6650965703031515
172.262,MKPFX,14299.05,2022-09-25 03:43:00,OMUOI,OXDKT,5.515394543762966
569.113,MKPFX,14366.5,2022-09-25 03:43:00,VCEUE,GKKOS,2.0456972314170807
323.651,MKPFX,14557.45,2022-09-25 03:44:00,OMUOI,PNBXA,4.533275363448943
275.68,MKPFX,14028.3,2022-09-25 04:42:00,VRVHM,VJBFX,4.678101816676234
556.119,MKPFX,15992.9,2022-09-25 04:42:00,VCEUE,GKKOS,2.0819336043263217
335.844,MKPFX,12213.8,2022-09-25 04:42:03,MJJOV,UXLVW,4.154171460530318
186.413,MKPFX,14745.55,2022-09-25 05:42:00,VRVHM,HECXW,6.450749190043631
339.404,MKPFX,14818.7,2022-09-25 07:16:53,VCEUE,PKGHG,3.631252866720894
229.4801,MKPFX,15046.7,2022-09-25 08:18:20,VCEUE,OMSVL,3.824421301103882
232.515,MKPFX,13143.85,2022-09-25 08:33:36,VCEUE,OMSVL,3.771488609941276
1227.535,MKPFX,40913.3,2022-09-25 08:42:00,QWBPO,IAZJQ,3.224030519106437
718.7398,MKPFX,24514.4,2022-09-25 08:42:00,QWBPO,HHUHT,6.069235017669429
434.6429,MKPFX,40900.0,2022-09-25 08:42:00,NUTZC,NSBMC,5.806205859055992
208.6541,MKPFX,10690.0,2022-09-25 08:42:00,UKWZA,DNDBK,5.337779003141352
463.737,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,NPCXM,3.500604397278971
463.737,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,NPCXM,3.500604397278971
103.0645,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,QGHCU,12.302458933785216
437.9626,MKPFX,10076.3,2022-09-25 08:42:00,QGHCU,QWBPO,3.555960408297292
2407.4792,KFEGT,38050.0,2022-09-25 08:42:00,AWWEE,OKWUS,5.014937558671125
1254.3507,MKPFX,11450.0,2022-09-25 08:42:00,EQJKI,JESUD,3.8588433336961967
453.947,MKPFX,10148.5,2022-09-25 08:42:00,QWBPO,QUERU,6.432571709761121
263.2912,KFEGT,7650.0,2022-09-25 08:42:00,ZSZDM,XAYQS,5.555066603148288
208.485,MKPFX,19050.0,2022-09-25 08:42:00,QGHCU,ZYKLC,7.73936072891554
546.774,MKPFX,41850.0,2022-09-25 08:42:00,XNCMK,VCEUE,5.088588257016828
143.0878,MKPFX,17150.0,2022-09-25 08:42:00,NHDWT,JESUD,6.848461368526042
90.4443,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,PEXPT,13.402991765131153
32.977,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,QUERU,21.870822591182375
785.5432,MKPFX,37100.0,2022-09-25 08:42:00,PEXPT,MJJOV,3.4965219215022065
1304.2886,MKPFX,40900.0,2022-09-25 08:42:00,IAZJQ,OMUOI,4.9879533981997755
2407.4792,KFEGT,38050.0,2022-09-25 08:42:00,AWWEE,OKWUS,5.014937558671125
1056.21,MKPFX,38403.4,2022-09-25 08:42:00,QWBPO,DNDBK,3.4859881031477045
554.9887,MKPFX,38188.7,2022-09-25 08:42:00,QWBPO,CXAKM,4.796779183139738
715.3489,MKPFX,20682.1,2022-09-25 08:42:00,DUXGP,QGHCU,5.563785230124434
394.05,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,LHDSM,7.453895847593895
731.3244,MKPFX,8961.0,2022-09-25 08:42:00,MJGXM,VCEUE,3.866870525282426
822.9766,MKPFX,40900.0,2022-09-25 08:42:00,IAZJQ,RCDSS,5.77166749422404
1115.3683,KFEGT,43750.0,2022-09-25 08:42:00,DKNNO,KWGZQ,4.576396578202498
1650.6143,MKPFX,40425.0,2022-09-25 08:42:00,DNDBK,ZSZDM,4.159180158994522
785.5432,MKPFX,37100.0,2022-09-25 08:42:00,PEXPT,MJJOV,3.4965219215022065
598.4207,MKPFX,20000.0,2022-09-25 08:42:00,MJGXM,GRIOF,3.8265670501984883
598.4207,MKPFX,20000.0,2022-09-25 08:42:00,MJGXM,GRIOF,3.8265670501984883
1280.5078,MKPFX,34021.05,2022-09-25 08:42:00,XYHVH,HHUHT,4.123716228365712
598.4207,MKPFX,20000.0,2022-09-25 08:42:00,MJGXM,GRIOF,3.8265670501984883
68.488,MKPFX,41850.0,2022-09-25 08:42:00,XAYQS,QGHCU,12.247378685987256
948.6535,MKPFX,17150.0,2022-09-25 08:42:00,QGHCU,LFUHN,4.169258933639606
1211.871,MKPFX,14300.0,2022-09-25 08:42:00,UKWZA,URQTI,4.543874752714051
630.0602,MKPFX,40910.45,2022-09-25 08:42:00,LFUHN,VJBFX,2.422796336200303
231.536,MKPFX,40844.9,2022-09-25 08:42:00,QUERU,IZYJN,7.508779378206334
715.3489,MKPFX,20682.1,2022-09-25 08:42:00,DUXGP,QGHCU,5.563785230124434
715.3489,MKPFX,20682.1,2022-09-25 08:42:00,DUXGP,QGHCU,5.563785230124434
715.3489,MKPFX,20682.1,2022-09-25 08:42:00,DUXGP,QGHCU,5.563785230124434
715.3489,MKPFX,20682.1,2022-09-25 08:42:00,DUXGP,QGHCU,5.563785230124434
1123.9212,MKPFX,30985.8,2022-09-25 08:42:00,QWBPO,DLGVW,3.5646938256089626
785.5432,MKPFX,37100.0,2022-09-25 08:42:00,PEXPT,MJJOV,3.4965219215022065
843.7047,MKPFX,39950.0,2022-09-25 08:42:00,DNDBK,EKGTE,2.4721071499123157
1187.3515,MKPFX,40425.0,2022-09-25 08:42:00,OMSVL,GRIOF,4.1846048865408125
650.192,MKPFX,39950.0,2022-09-25 08:42:00,QGHCU,EKGTE,2.597430733721059
551.491,MKPFX,39950.0,2022-09-25 08:42:00,OKWUS,EKGTE,2.217641649089126
681.9739,KFEGT,41090.0,2022-09-25 08:42:00,MJGXM,CFBLH,4.418227960409851
551.491,MKPFX,39950.0,2022-09-25 08:42:00,OKWUS,EKGTE,2.217641649089126
650.192,MKPFX,39950.0,2022-09-25 08:42:00,QGHCU,EKGTE,2.597430733721059
604.3036,MKPFX,11058.6,2022-09-25 08:42:00,VKUUR,ZSLFG,5.4023563363351546
347.8857,GJROY,39950.0,2022-09-25 08:42:00,ZSZDM,OKWUS,5.5646460019530135
1034.9746,KFEGT,43275.0,2022-09-25 08:42:00,NPCXM,OKPES,3.6437740434331314
668.348,GJROY,27885.0,2022-09-25 08:42:00,QUERU,NTODX,3.933111654953669
668.348,GJROY,27885.0,2022-09-25 08:42:00,QUERU,NTODX,3.933111654953669
118.15,MKPFX,41850.0,2022-09-25 08:42:00,KWGZQ,VCEUE,6.801163030879609
885.508,GJROY,38050.0,2022-09-25 08:42:00,QUERU,UKOGN,6.117615158320055
885.508,GJROY,38050.0,2022-09-25 08:42:00,QUERU,UKOGN,6.117615158320055
885.508,GJROY,38050.0,2022-09-25 08:42:00,QUERU,UKOGN,6.117615158320055
100.617,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,QGHCU,12.390821227070784
117.616,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,QGHCU,11.414196562575338
109.695,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,QGHCU,11.690717385345762
776.839,MKPFX,39950.0,2022-09-25 08:42:00,EKGTE,KWGZQ,3.7997989615169554
196.47,MKPFX,33300.0,2022-09-25 08:42:00,NUTZC,RONUZ,4.662773971915316
396.987,GJROY,39950.0,2022-09-25 08:42:00,PEXPT,LHDSM,7.206447496977969
208.485,MKPFX,19050.0,2022-09-25 08:42:00,QGHCU,ZYKLC,7.73936072891554
668.348,GJROY,27885.0,2022-09-25 08:42:00,QUERU,NTODX,3.933111654953669
346.9423,GJROY,19050.0,2022-09-25 08:42:00,NSBMC,RONUZ,4.2729158140435075
823.564,MKPFX,40425.0,2022-09-25 08:42:00,OMSVL,DUXGP,5.6808163721413125
376.6327,MKPFX,33300.0,2022-09-25 08:42:00,NNJFK,QAHLZ,4.231304295249929
703.948,MKPFX,39608.0,2022-09-25 08:42:00,DNDBK,MJGXM,4.34298628942885
703.948,MKPFX,39608.0,2022-09-25 08:42:00,DNDBK,MJGXM,4.34298628942885
703.948,MKPFX,39608.0,2022-09-25 08:42:00,DNDBK,MJGXM,4.34298628942885
748.715,MKPFX,39950.0,2022-09-25 08:42:00,LFUHN,EKGTE,2.043428274137584
602.8084,MKPFX,17734.25,2022-09-25 08:42:00,EKGTE,QUERU,6.947336897996703
748.715,MKPFX,39950.0,2022-09-25 08:42:00,LFUHN,EKGTE,2.043428274137584
748.715,MKPFX,39950.0,2022-09-25 08:42:00,LFUHN,EKGTE,2.043428274137584
922.5587,MKPFX,40425.0,2022-09-25 08:42:00,OMSVL,AQUVM,5.05776121901673
110.6562,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,OKWUS,12.002031080349825
110.6562,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,OKWUS,12.002031080349825
776.75,MKPFX,24506.8,2022-09-25 08:42:00,LMLEC,VCEUE,5.290196358301383
1171.4294,MKPFX,16089.8,2022-09-25 08:42:00,NSBMC,VCEUE,5.108741747693738
109.695,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,QGHCU,11.690717385345762
295.4113,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,ZSZDM,8.406858702270176
349.728,MKPFX,33300.0,2022-09-25 08:42:00,HRQLD,GLVAR,6.925858310976295
849.2227,MKPFX,38050.0,2022-09-25 08:42:00,GFKMC,GVJCT,7.476652364684258
2310.9231,GJROY,39950.0,2022-09-25 08:42:00,RONUZ,OQOLJ,5.34554656959487
2310.9231,GJROY,39950.0,2022-09-25 08:42:00,RONUZ,OQOLJ,5.34554656959487
110.6562,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,OKWUS,12.002031080349825
2474.1669,MKPFX,38994.3,2022-09-25 08:42:00,QGHCU,NUTZC,2.9369375061755263
598.4207,MKPFX,20000.0,2022-09-25 08:42:00,MJGXM,GRIOF,3.8265670501984883
1451.637,MKPFX,14300.0,2022-09-25 08:42:00,UKWZA,RJGHA,3.6420258880173444
95.366,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,QGHCU,12.771786459919905
95.366,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,QGHCU,12.771786459919905
2039.3041,MKPFX,38278.0,2022-09-25 08:42:00,QWBPO,RONUZ,2.6537483260759043
641.915,MKPFX,42800.0,2022-09-25 08:42:00,IZYJN,JESUD,3.2862336506613303
581.6976,MKPFX,12754.35,2022-09-25 08:42:00,RUEXZ,LFUHN,6.485431445967043
176.1246,MKPFX,30450.0,2022-09-25 08:42:00,VCEUE,DLGVW,4.770514704929774
144.672,MKPFX,35200.0,2022-09-25 08:42:00,UOIXN,UXLVW,7.0685586765095385
222.7962,MKPFX,35508.75,2022-09-25 08:42:00,PEXPT,OIANS,9.046254696277831
1461.427,MKPFX,14300.0,2022-09-25 08:42:00,UKWZA,RJGHA,3.6283489466225385
323.5531,KFEGT,42705.0,2022-09-25 08:42:00,CFBLH,VKUUR,6.0926658179477045
1024.1789,MKPFX,39190.0,2022-09-25 08:42:00,NPCXM,OKPES,3.135821950785081
348.482,MKPFX,39961.4,2022-09-25 08:42:00,DNDBK,IAZJQ,2.0133458561657145
315.4808,MKPFX,22422.5,2022-09-25 08:42:00,XNCMK,VRVHM,6.031776095442163
262.4813,MKPFX,20826.5,2022-09-25 08:42:00,NMNUX,MJGXM,5.741083057220771
882.393,MKPFX,40564.65,2022-09-25 08:42:00,BKBAJ,HRQLD,2.93084660412395
412.8557,KFEGT,41185.0,2022-09-25 08:42:00,RCDSS,AQUVM,6.346731636966945
674.8984,KFEGT,43968.5,2022-09-25 08:42:00,IUNUS,BQMUZ,5.2912640888350175
2605.4151,MKPFX,23800.0,2022-09-25 08:42:00,AWWEE,OIANS,5.260303342820233
297.752,MKPFX,23800.0,2022-09-25 08:42:00,UKWZA,OUHDS,5.072023828574386
95.366,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,QGHCU,12.771786459919905
95.366,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,QGHCU,12.771786459919905
95.366,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,QGHCU,12.771786459919905
377.5939,MKPFX,27638.0,2022-09-25 08:42:00,HRQLD,NUTZC,6.105183301574448
710.089,MKPFX,39294.5,2022-09-25 08:42:00,QGHCU,JESUD,3.1827851012235246
274.79,MKPFX,43446.0,2022-09-25 08:42:00,NMNUX,MJGXM,6.070026108550315
145.473,GJROY,17150.0,2022-09-25 08:42:00,QGHCU,OIANS,10.646479582923524
806.0132,MKPFX,12933.9,2022-09-25 08:42:00,RCDSS,OKWUS,4.4749857971419384
806.0132,MKPFX,12933.9,2022-09-25 08:42:00,RCDSS,OKWUS,4.4749857971419384
806.0132,MKPFX,12933.9,2022-09-25 08:42:00,RCDSS,OKWUS,4.4749857971419384
806.0132,MKPFX,12933.9,2022-09-25 08:42:00,RCDSS,OKWUS,4.4749857971419384
806.0132,MKPFX,12933.9,2022-09-25 08:42:00,RCDSS,OKWUS,4.4749857971419384
968.4915,MKPFX,38994.3,2022-09-25 08:42:00,TXLFD,KMMBI,4.492029934211034
946.571,MKPFX,41850.0,2022-09-25 08:42:00,NPCXM,UKWZA,3.4200623546667464
47.7866,MKPFX,39417.05,2022-09-25 08:42:00,QUERU,PEXPT,17.576988760402962
2474.1669,MKPFX,38994.3,2022-09-25 08:42:00,QGHCU,NUTZC,2.9369375061755263
538.2211,MKPFX,39950.0,2022-09-25 08:42:00,RMBXT,IZYJN,4.929178380137763
392.6972,MKPFX,39950.0,2022-09-25 08:42:00,QGHCU,YXTDU,4.284100709236535
843.0016,MKPFX,9198.5,2022-09-25 08:42:00,HRQLD,BKBAJ,7.660665907209899
263.4247,MKPFX,25571.75,2022-09-25 08:42:00,MJGXM,NPCXM,5.107786183023094
263.4247,MKPFX,23553.0,2022-09-25 08:42:00,MJGXM,NPCXM,5.091000242140776
843.0016,MKPFX,8016.7,2022-09-25 08:42:00,HRQLD,BKBAJ,7.671693891205273
521.9163,KFEGT,40400.3,2022-09-25 08:42:00,NPCXM,LFUHN,6.148814859456306
266.691,MKPFX,13350.0,2022-09-25 08:42:00,IZYJN,OIANS,7.819837024255614
789.032,MKPFX,39950.0,2022-09-25 08:42:00,NPCXM,LHDSM,4.595903482819834
396.987,MKPFX,39950.0,2022-09-25 08:42:00,QUERU,YFPKE,2.8644770858706554
538.2211,MKPFX,18853.35,2022-09-25 08:42:00,RMBXT,IZYJN,4.827362126319611
303.1899,MKPFX,40900.0,2022-09-25 08:42:00,IAZJQ,DLGVW,5.652930491519264
432.231,MKPFX,22536.5,2022-09-25 08:42:00,RCDSS,FPZNC,4.124405627000236
2500.947,MKPFX,40040.25,2022-09-25 08:42:00,NUTZC,QUERU,4.980678078665779
1084.957,MKPFX,28550.0,2022-09-25 08:42:00,VJBFX,YXTDU,4.334825150009757
573.7499,MKPFX,39950.0,2022-09-25 08:42:00,PEXPT,HBILN,3.710140172976936
169.7522,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,OIANS,12.17230820452567
111.208,MKPFX,33300.0,2022-09-25 08:42:00,PEXPT,QGHCU,11.419138358169858
325.075,MKPFX,9550.0,2022-09-25 08:42:00,DUXGP,NPCXM,5.348296778631405
1197.9336,MKPFX,37230.15,2022-09-25 08:42:00,NSBMC,UOIXN,4.498130658049444
1087.9118,MKPFX,36959.4,2022-09-25 08:42:00,NSBMC,TNFCQ,4.773508008537525
514.3602,MKPFX,42325.0,2022-09-25 08:42:00,NPCXM,PEXPT,5.687027387703162
786.8426,MKPFX,34904.55,2022-09-25 08:42:00,QWBPO,VJBFX,4.430319655451581
228.6168,MKPFX,38043.35,2022-09-25 08:42:00,QWBPO,NTQBJ,7.538827012228706
210.8524,MKPFX,9550.0,2022-09-25 08:42:00,NTODX,EPXAM,7.854120716658793
640.3931,MKPFX,41850.0,2022-09-25 08:42:00,XNCMK,IZYJN,5.538955482515939
1577.394,MKPFX,33300.0,2022-09-25 08:42:00,HRQLD,RCDSS,6.154141802883652
543.036,MKPFX,38050.0,2022-09-25 08:42:00,QCLHO,DRRUD,4.301175237094435
545.8306,MKPFX,38264.7,2022-09-25 08:42:00,WWRQI,VCEUE,5.026029006900517
379.1425,MKPFX,40482.95,2022-09-25 08:42:00,NSBMC,OCJCF,5.6712837967647465
458.6017,MKPFX,36416.95,2022-09-25 08:42:00,JHFLR,DKNNO,5.655579387650414
432.231,MKPFX,22536.5,2022-09-25 08:42:00,RCDSS,FPZNC,4.124405627000236
219.0849,MKPFX,40604.55,2022-09-25 08:42:00,VCEUE,DNDBK,4.884330125876289
641.3632,MKPFX,38994.3,2022-09-25 08:42:00,AQUVM,URQTI,4.9931762884440545
451.9445,MKPFX,38278.0,2022-09-25 08:42:00,QWBPO,QUERU,6.692720808050623
644.0599,MKPFX,25359.9,2022-09-25 08:42:00,MJGXM,NTODX,4.190067041175741
121.4875,MKPFX,39950.0,2022-09-25 08:42:00,QGHCU,XAYQS,12.402859417271653
